Día,Mes,Año,Departamento,Municipio,Lugar de Ocurrencia,Tipo de Implicado (1),Tipo de Implicado (2),Nº Víctimas,Fuente,,,,,,
17,7,2003,Meta,Puerto Rico,Caserío Puerto Toledo,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
17,7,2003,Atlántico,Barranquilla,Cabecera Municipal-Barrio 7 de Abril,Grupos Paramilitares,Grupos Paramilitares,3,Noche y Niebla # 28 Pp. 52 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,,,,,,
17,7,2003,Cesar,Pueblo Bello,Zona Rural,Grupos Paramilitares,Grupos Paramilitares,2,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
17,7,2003,Arauca,Saravena,Cabecera Municipal,Guerrilla  ,Guerrilla No Identificada,2,Noche y Niebla # 28 Pp. 51,,,,,,
18,7,2003,Córdoba,Chimá,Corregimiento Arache,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 52,,,,,,
18,7,2003,Magdalena ,Santa Marta,Vereda Tigrera,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 52,,,,,,
18,7,2003,Sucre,San Onofre,Corregimiento Pajonalito,Grupos Paramilitares,Grupos Paramilitares,3,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
19,7,2003,Cesar,Pueblo Bello,Zona Rural,Fuerza Pública,Ejército Nacional,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
19,7,2003,Risaralda,Pereira,Corregimiento Caimalito-Vereda Azufral,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 54,,,,,,
19,7,2003,Atlántico,Barranquilla,Cabecera Municipal-Barrio Rebolo,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 53,,,,,,
19,7,2003,Bolívar,Cartagena,Zona Rural,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 53,,,,,,
19,7,2003,Caldas,Anserma,,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 53,,,,,,
19,7,2003,Huila,Colombia,Vereda Carrasposo,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 53,,,,,,
19,7,2003,Magdalena ,Santa Marta,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 55,,,,,,
19,7,2003,Tolima,Casabianca,IP San Jerónimo,Grupos Paramilitares,Grupos Paramilitares,2,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
20,7,2003, Antioquia,Campamento,Vereda San Pablo,Fuerza Pública,Ejército Nacional,2,Noche y Niebla # 28 Pp. 57,,,,,,
20,7,2003,Córdoba,Montería,Cabecera Municipal-Barrio Mogambo,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 56,,,,,,
20,7,2003,Huila,Baraya,,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 56,,,,,,
20,7,2003,Huila,Isnos,Vereda Paloquemao,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 55,,,,,,
20,7,2003,Magdalena ,Zona Bananera,Corregimiento Orihueca-Barrio Las Palmas,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 56,,,,,,
20,7,2003,Meta,Fuente de Oro,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,2,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
20,7,2003,Norte de Santander,Cúcuta,Vía a Tibú,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 55,,,,,,
20,7,2003,Santander,Sabana de Torres,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
20,7,2003,Valle del Cauca,Tuluá,IP Puerto Frazadas,Guerrilla  ,Guerrilla-FARC,2,Noche y Niebla # 28 Pp. 56,,,,,,
21,7,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio El Salado,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 58,,,,,,
21,7,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio Libertad,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
21,7,2003,Magdalena ,Santa Marta,Cabecera Municipal-Barrio Nueva Mansión,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 58,,,,,,
22,7,2003,Bolívar,Santa Rosa,Cabecera Municipal-Barrio Paraiso,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 59,,,,,,
22,7,2003,Huila,Baraya,Vereda La Espinaloza,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 59,,,,,,
22,7,2003,Huila,Isnos,Vereda Bajo Mondeyal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 59,,,,,,
22,7,2003,Magdalena ,Cienaga,Cabecera Municipal-Barrio Polvorín,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 59,,,,,,
22,7,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio 28 de Febrero y Sevilla,Grupos Paramilitares,Grupos Paramilitares,3,Noche y Niebla # 28 Pp. 59-60 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,,,,,,
23,7,2003, Antioquia,Fredonia,Vereda Buenos Aires,Grupo Armado No Identificado,Grupo Armado No Identificado,3,Noche y Niebla # 28 ,,,,,,
23,7,2003,Atlántico,Barranquilla,Cabecera Municipal-Barrio San Roque,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 62,,,,,,
23,7,2003,Tolima,Líbano,Vereda La Honda,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 60-61,,,,,,
23,7,2003, Antioquia,San Carlos,Vereda Buenos Aires,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 61,,,,,,
24,7,2003, Antioquia,Urrao,Vereda Pabón,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28  Pp. 63,,,,,,
24,7,2003,Guaviare,San José del Guaviare,Vía Trocha Ganadera,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
24,7,2003,Magdalena ,Zona Bananera,Corregimiento Riofrío,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 62,,,,,,
24,7,2003,Magdalena ,Zona Bananera,Corregimiento Orihueca,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 62-63,,,,,,
24,7,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio Belén,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 63,,,,,,
24,7,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio San Luis,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 63-64,,,,,,
24,7,2003,Tolima,Natagaima,Zona Rural,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp.54,,,,,,
25,7,2003,Norte de Santander,El Zulia,Vía a Tibú,Grupo Armado No Identificado,Grupo Armado No Identificado,2,Noche y Niebla # 28  Pp. 64,,,,,,
25,7,2003,Córdoba,Montería,Cabecera Municipal-Barrio La Candelaria,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 64,,,,,,
25,7,2003,Meta,Vista Hermosa,,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
25,7,2003,Santander,Bucaramanga,Cabecera Municipal-Barrio María Paz,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 64,,,,,,
26,7,2003,Meta,Cubarral,Vía a El Dorado,Fuerza Pública,Ejército Nacional,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
26,7,2003,Huila,Pitalito,Corregimiento Guacacallo-Vereda Regueros,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 66,,,,,,
27,7,2003,Magdalena ,El Piñón,Corregimiento Cantagallar,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 67,,,,,,
27,7,2003,Sucre,Toluviejo,Corregimiento Caracol,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 67,,,,,,
27,7,2003, Antioquia,Ituango,Vereda Los Naranjos,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 68,,,,,,
28,7,2003,Norte de Santander,Sardinata,Vía a El Zulia,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 69,,,,,,
28,7,2003,Norte de Santander,Villa del Rosario,Cabecera Municipal-Barrio Montevideo II,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 68,,,,,,
28,7,2003,Tolima,Coyaima,Resguardo Indígena Totarco Dinde,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28  Pp. 69,,,,,,
29,7,2003,Risaralda,Pereira,Cabecera Municipal-Barrio Santa Helena,Grupo Armado No Identificado,Grupo Armado No Identificado,2,Noche y Niebla # 28  Pp. 70,,,,,,
29,7,2003,Valle del Cauca,Buga,Corregimiento El Placer,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28  Pp. 70,,,,,,
29,7,2003,Bolívar,Cartagena,Corregimiento Bayunca,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 70,,,,,,
29,7,2003,Cundinamarca,Viotá,Vereda Jaba,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
30,7,2003,Atlántico,Barranquilla,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,3,Noche y Niebla # 28 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,,,,,,
30,7,2003,Magdalena ,Santa Marta,Cabecera Municipal-San Pedro Alejandrino,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28  Pp. 71-72,,,,,,
31,7,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio Carlos Toledo Plata,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 73,,,,,,
31,7,2003,Caquetá,Cartagena del Chairá,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,3,Noche y Niebla # 28 Pp. 73,,,,,,
1,8,2003,Córdoba,Los Córdobas,,Desconocidos,Desconocidos,1,Noche y Niebla # 28 Pp. 77-78,,,,,,
1,8,2003,Cesar,Pueblo Bello,Zona Rural,Fuerza Pública,Ejército Nacional,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
1,8,2003,Magdalena ,Cienaga,Cabecera Municipal-Barrio 5 de Febrero,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 77,,,,,,
1,8,2003,Tolima,Ibague,Sitio La Chapa,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 77,,,,,,
1,8,2003,Tolima,Natagaima,Vereda Imba,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 77,,,,,,
2,8,2003, Antioquia,Medellín,Corregimiento San Cristobal,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 79,,,,,,
2,8,2003,Bolívar,Cartagena,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 78,,,,,,
2,8,2003,Caldas,Salamina,Vereda Calocoposo,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 79,,,,,,
2,8,2003,Magdalena ,Santa Marta,IP Calabazo-Vereda La Revuelta,Grupos Paramilitares,Grupos Paramilitares,3,Noche y Niebla # 28 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,,,,,,
2,8,2003,Magdalena ,Santa Marta,Vereda Los Mechones,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp.78 ,,,,,,
2,8,2003, Antioquia,Argelia,Vereda La Estrella,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 79,,,,,,
3,8,2003,Atlántico,Barranquilla,Cabecera Municipal-Barrio Costa Hermosa,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp.80,,,,,,
3,8,2003,Caldas,Aguadas,Corregimiento Arma,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 79-80,,,,,,
3,8,2003,Cauca,Timbío,IP La Cabaña,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 80-81,,,,,,
3,8,2003,Cundinamarca,Viotá,IP San Gabriel-Vereda Casablanca,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 81,,,,,,
4,8,2003,Caldas,Anserma,Caserio San Pedro,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 81,,,,,,
4,8,2003,Magdalena ,Cienaga,Corregimiento Orihueca,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 81,,,,,,
4,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio San Miguel,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 81,,,,,,
4,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio Caño Limón,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 81,,,,,,
4,8,2003,Tolima,Espinal,IP Chicoral-Vereda San Francisco,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
5,8,2003,Atlántico,Barranquilla,Cabecera Municipal-Barrio Sourdis,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 82,,,,,,
5,8,2003,Bolívar,Cartagena,Corregimiento Bayunca  ,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 82,,,,,,
5,8,2003,Caldas,Anserma,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 82,,,,,,
5,8,2003,Tolima,Coyaima,Comunidad Zanja Honda,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 82-83,,,,,,
5,8,2003,Guaviare,San José del Guaviare,Vereda Angoleta,Guerrilla  ,Guerrilla-FARC,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
6,8,2003,Sucre,Sincelejo,Corregimiento Buenavista,Grupo Armado No Identificado,Grupo Armado No Identificado,,Noche y Niebla # 28 Pp. 83,,,,,,
6,8,2003,Atlántico,Soledad,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 83,,,,,,
6,8,2003,Bolívar,San Jacinto,Corregimiento Arenas,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 83,,,,,,
7,8,2003,Caldas,Villa María,,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
7,8,2003,Meta,El Castillo,IP Miravalles,Grupos Paramilitares,Grupos Paramilitares,2,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
7,8,2003,Bolívar,El Carmen de Bolívar,Corregimiento El Salado,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 84,,,,,,
8,8,2003,Atlántico,Barranquilla,Cabecera Municipal-Barrio Las Nieves,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 85,,,,,,
8,8,2003,Bolívar,Arjona,Corregimiento Rocha,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 85,,,,,,
8,8,2003,Cundinamarca,Viotá,IP San Gabriel-Vereda Java,Grupos Paramilitares,Grupos Paramilitares,3,Noche y Niebla # 28 Pp. 85,,,,,,
8,8,2003,Magdalena ,Santa Marta,Corregimiento Guachaca  ,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
9,8,2003,Atlántico,Sabanalarga,Cabecera Municipal-Barrio Santander,Desconocidos,Desconocidos,1,Noche y Niebla # 28 Pp. 87,,,,,,
9,8,2003,Meta,El Castillo,IP Puerto Esperanza-Vereda El Encanto,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 86,,,,,,
9,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 86-87,,,,,,
9,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio Pueblo Nuevo,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 87,,,,,,
9,8,2003,Norte de Santander,Los Patios,Cabecera Municipal-Barrio El Llanito,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 87,,,,,,
10,8,2003,Cauca,Timbío,IP La Cabaña,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 90-91,,,,,,
10,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 90,,,,,,
10,8,2003,Norte de Santander,Los Patios,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 90,,,,,,
10,8,2003,Norte de Santander,Ocaña,Corregimiento Palo Grande,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 89,,,,,,
10,8,2003,Sucre,Sincelejo,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 90,,,,,,
10,8,2003, Antioquia,Angostura,Vereda La Muñoz,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 90,,,,,,
11,8,2003,Bolívar,Turbaná,Vereda El Chorro,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 91,,,,,,
11,8,2003,Cauca,Cajibio,Vereda El Túnel,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 92,,,,,,
11,8,2003,Cesar,Valledupar,,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
11,8,2003,Magdalena ,Santa Marta,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 91,,,,,,
11,8,2003,Meta,El Castillo,Vereda Caño Leche,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
11,8,2003,Meta,Mesetas,Sitio Tres Filos,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
11,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio San Luis,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 92-93,,,,,,
11,8,2003,Norte de Santander,Ocaña,Corregimiento Venadillo,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 91-92,,,,,,
11,8,2003,Risaralda,Dosquebradas,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 92,,,,,,
11,8,2003,Sucre,Sincelejo,Cabecera Municipal-Plaza de Mercado,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 91,,,,,,
11,8,2003, Antioquia,Angostura,Vereda Altos del Socorro,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 91,,,,,,
11,8,2003,Risaralda,Pueblo Rico,Corregimiento Villa Claret,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 92,,,,,,
12,8,2003, Antioquia,Medellín,Cabecera Municipal,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 94,,,,,,
12,8,2003,Magdalena ,Zona Bananera,Vereda Riofrío,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 94,,,,,,
12,8,2003,Tolima,Dolores,Vereda Rionegro,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 94,,,,,,
12,8,2003,Caldas,Samaná,Vereda La Sombra,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 94,,,,,,
12,8,2003,Meta,El Castillo,Vereda Caño Leche,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
12,8,2003,Meta,El Castillo,IP Puerto Esperanza-Vereda La Cima,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
12,8,2003,Meta,Villavicencio,Cabecera Municipal-Ciudad Porfía,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 93,,,,,,
12,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 93,,,,,,
12,8,2003, Antioquia,Toledo,Vereda Taque,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 94,,,,,,
12,8,2003,Risaralda,Quinchia,Vereda El Retiro,Guerrilla  ,Guerrilla-FARC,1,Noche y Niebla # 28 Pp. 94,,,,,,
13,8,2003, Antioquia,Santa Bárbara,Corregimiento Damasco,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 96,,,,,,
13,8,2003,Boyacá,Duitama,Vereda El Chorrito,Grupos Paramilitares,Grupos Paramilitares,2,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
13,8,2003,Córdoba,Chinú,Zona Rural,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 96,,,,,,
13,8,2003,Magdalena ,Aracataca,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 96,,,,,,
13,8,2003,Meta,El Castillo,Vereda Las Brisas,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
14,8,2003,Atlántico,Candelaria,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,3,Noche y Niebla # 28 Pp. 96 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,,,,,,
14,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 97,,,,,,
14,8,2003,Meta,Puerto Rico,Corregimiento Barranco Colorado,Guerrilla  ,Guerrilla-FARC,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
15,8,2003,Cundinamarca,Silvania,Vereda El Silencio,Fuerza Pública,Ejército Nacional,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
15,8,2003,Arauca,Saravena,,Grupos Paramilitares,Grupos Paramilitares,1,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
15,8,2003,Atlántico,Barranquilla,Vía a Santa Marta,Grupos Paramilitares,Grupos Paramilitares,2,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
15,8,2003,Atlántico,Soledad,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 97,,,,,,
16,8,2003,Córdoba,Planeta Rica,Vía a Caucasia,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 98,,,,,,
16,8,2003,Norte de Santander,Villa del Rosario,Cabecera Municipal-Barrio Gran Colombia,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 99,,,,,,
17,8,2003,Cesar,San Diego,Corregimiento Media Luna,Fuerza Pública,Ejército Nacional,2,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
17,8,2003,Casanare,Villanueva,Cabecera Municipal,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 100,,,,,,
17,8,2003,Cauca,San Sebastián,Sitio Laguna La Negra,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 99,,,,,,
17,8,2003,Huila,Tarqui,Cabecera Municipal,Grupo Armado No Identificado,Grupo Armado No Identificado,1,Noche y Niebla # 28 Pp. 99,,,,,,
17,8,2003,Santander,Barrancabermeja,Cabecera Municipal-Barrio Chicó,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 100,,,,,,
18,8,2003,Cesar,Valledupar,Corregimiento Atanquez-Resguardo Indígena Los Áticos,Grupos Paramilitares,Grupos Paramilitares,3,Banco de Datos de Derechos Humanos y Violencia Política del CINEP,,,,,,
18,8,2003,Magdalena ,Zona Bananera,Cabecera Municipal,Grupos Paramilitares,Grupos Paramilitares,2,Noche y Niebla # 28 Pp. 101,,,,,,
18,8,2003,Norte de Santander,Cúcuta,Cabecera Municipal-Barrio El Porvenir,Grupos Paramilitares,Grupos Paramilitares,1,Noche y Niebla # 28 Pp. 101,,,,,,
